#   index    LocalEnergy         LocalEnergy_sq      LocalPotential      Kinetic             ElecElec            IonElec             BlockWeight         BlockCPU            AcceptRatio         
        26   -1.4679074810e+01    2.1578844961e+02   -2.8864379213e+01    1.4185304403e+01    4.4516957838e+00   -3.3316074997e+01    4.0000000000e+03    1.2072265148e-02    4.0482500000e-01
        27   -1.4628740118e+01    2.1423735146e+02   -2.8435651146e+01    1.3806911028e+01    4.2887417102e+00   -3.2724392856e+01    4.0000000000e+03    1.2162268162e-02    4.0715000000e-01
        28   -1.4668239709e+01    2.1541675025e+02   -2.9189764028e+01    1.4521524319e+01    4.3659368132e+00   -3.3555700841e+01    4.0000000000e+03    1.2011051178e-02    4.0571250000e-01
        29   -1.4609148205e+01    2.1365590273e+02   -2.5809744121e+01    1.1200595916e+01    4.3406258743e+00   -3.0150369995e+01    4.0000000000e+03    1.2124836445e-02    4.1040000000e-01
        30   -1.4635961330e+01    2.1450002026e+02   -3.0141912648e+01    1.5505951319e+01    4.4086007289e+00   -3.4550513377e+01    4.0000000000e+03    1.2040868402e-02    4.0651250000e-01
        31   -1.4644637757e+01    2.1473840278e+02   -2.9073444749e+01    1.4428806992e+01    4.4757595742e+00   -3.3549204323e+01    4.0000000000e+03    1.2012854218e-02    4.0548750000e-01
        32   -1.4664855990e+01    2.1532662955e+02   -2.9104959402e+01    1.4440103412e+01    4.5078091109e+00   -3.3612768513e+01    4.0000000000e+03    1.2040123343e-02    4.0851250000e-01
        33   -1.4628029165e+01    2.1421790057e+02   -2.9441668285e+01    1.4813639120e+01    4.3726111853e+00   -3.3814279470e+01    4.0000000000e+03    1.2179002166e-02    4.0662500000e-01
        34   -1.4683332313e+01    2.1586223824e+02   -2.9965925624e+01    1.5282593311e+01    4.3446475233e+00   -3.4310573148e+01    4.0000000000e+03    1.2052506208e-02    4.0565000000e-01
        35   -1.4645986733e+01    2.1475270428e+02   -2.8719038854e+01    1.4073052121e+01    4.2416533249e+00   -3.2960692179e+01    4.0000000000e+03    1.2097626925e-02    4.0678750000e-01
        36   -1.4630359204e+01    2.1429498480e+02   -2.8292469994e+01    1.3662110790e+01    4.4006037718e+00   -3.2693073765e+01    4.0000000000e+03    1.2022599578e-02    4.0328750000e-01
        37   -1.4680672492e+01    2.1581002247e+02   -3.0711788762e+01    1.6031116269e+01    4.3824325469e+00   -3.5094221308e+01    4.0000000000e+03    1.2019455433e-02    4.0363750000e-01
        38   -1.4649841551e+01    2.1486288882e+02   -2.7990800049e+01    1.3340958498e+01    4.4231962425e+00   -3.2413996291e+01    4.0000000000e+03    1.2064427137e-02    4.0631250000e-01
        39   -1.4666944915e+01    2.1536867828e+02   -2.9161502013e+01    1.4494557097e+01    4.4893446596e+00   -3.3650846672e+01    4.0000000000e+03    1.2052446604e-02    4.0566250000e-01
