#   index    LocalEnergy         LocalEnergy_sq      LocalPotential      Kinetic             ElecElec            IonElec             BlockWeight         BlockCPU            AcceptRatio         
        23   -1.4644194411e+01    2.1473084546e+02   -2.9229412249e+01    1.4585217838e+01    4.2608829883e+00   -3.3490295238e+01    4.0000000000e+03    1.3441175222e-02    4.0757500000e-01
        24   -1.4651347494e+01    2.1492383631e+02   -2.9439248630e+01    1.4787901136e+01    4.4000477121e+00   -3.3839296342e+01    4.0000000000e+03    1.3413339853e-02    4.0527500000e-01
        25   -1.4636415426e+01    2.1448483461e+02   -3.0116213965e+01    1.5479798539e+01    4.5220561336e+00   -3.4638270098e+01    4.0000000000e+03    1.3410374522e-02    4.0680000000e-01
        26   -1.4607240400e+01    2.1362242950e+02   -3.5271131148e+01    2.0663890749e+01    4.3946503737e+00   -3.9665781522e+01    4.0000000000e+03    1.3442009687e-02    4.0720000000e-01
        27   -1.4612963437e+01    2.1380186383e+02   -3.1190371364e+01    1.6577407927e+01    4.3788860309e+00   -3.5569257395e+01    4.0000000000e+03    1.3420358300e-02    4.0675000000e-01
        28   -1.4640634212e+01    2.1457768883e+02   -2.5825095810e+01    1.1184461598e+01    4.2547865567e+00   -3.0079882367e+01    4.0000000000e+03    1.3462886214e-02    4.1007500000e-01
        29   -1.4616251980e+01    2.1386101758e+02   -2.7845633643e+01    1.3229381664e+01    4.2570826680e+00   -3.2102716311e+01    4.0000000000e+03    1.3444289565e-02    4.0615000000e-01
        30   -1.4629704413e+01    2.1428326264e+02   -2.9641681119e+01    1.5011976706e+01    4.5416442030e+00   -3.4183325322e+01    4.0000000000e+03    1.3667270541e-02    4.0197500000e-01
        31   -1.4616250437e+01    2.1390096270e+02   -3.1031009329e+01    1.6414758892e+01    4.3993393794e+00   -3.5430348709e+01    4.0000000000e+03    1.3461247087e-02    4.0637500000e-01
        32   -1.4615842083e+01    2.1385599522e+02   -2.8261553715e+01    1.3645711631e+01    4.3483272055e+00   -3.2609880920e+01    4.0000000000e+03    1.3447165489e-02    4.0777500000e-01
        33   -1.4664870021e+01    2.1534510284e+02   -3.3942540576e+01    1.9277670554e+01    4.3965826929e+00   -3.8339123268e+01    4.0000000000e+03    1.3425946236e-02    4.0477500000e-01
        34   -1.4663865211e+01    2.1532786686e+02   -3.1520238743e+01    1.6856373532e+01    4.4912252353e+00   -3.6011463978e+01    4.0000000000e+03    1.3417989016e-02    4.0373750000e-01
        35   -1.4659008783e+01    2.1515224898e+02   -2.9740504409e+01    1.5081495626e+01    4.3392278658e+00   -3.4079732275e+01    4.0000000000e+03    1.3443961740e-02    4.0728750000e-01
        36   -1.4627619077e+01    2.1418853374e+02   -2.8068728481e+01    1.3441109404e+01    4.3771952315e+00   -3.2445923712e+01    4.0000000000e+03    1.3459950686e-02    4.0788750000e-01
        37   -1.4605183573e+01    2.1354873172e+02   -2.7031877460e+01    1.2426693887e+01    4.2117829584e+00   -3.1243660419e+01    4.0000000000e+03    1.3484358788e-02    4.0938750000e-01
        38   -1.4658492605e+01    2.1512829672e+02   -3.0684431131e+01    1.6025938526e+01    4.3444986139e+00   -3.5028929745e+01    4.0000000000e+03    1.3418331742e-02    4.0542500000e-01
        39   -1.4633626773e+01    2.1442929305e+02   -2.9200599207e+01    1.4566972435e+01    4.4488364484e+00   -3.3649435656e+01    4.0000000000e+03    1.3421013951e-02    4.0592500000e-01
