#   index    LocalEnergy         LocalEnergy_sq      LocalPotential      Kinetic             ElecElec            IonElec             BlockWeight         BlockCPU            AcceptRatio         
        20   -1.4658672616e+01    2.1516159317e+02   -3.1177690667e+01    1.6519018051e+01    4.5589070093e+00   -3.5736597676e+01    4.0000000000e+03    1.3398841023e-02    4.0455000000e-01
        21   -1.4622689155e+01    2.1409925431e+02   -3.0493818152e+01    1.5871128997e+01    4.3824056420e+00   -3.4876223794e+01    4.0000000000e+03    1.3430655003e-02    4.0847500000e-01
        22   -1.4645636343e+01    2.1477815239e+02   -3.1652087944e+01    1.7006451601e+01    4.3960249933e+00   -3.6048112937e+01    4.0000000000e+03    1.3450324535e-02    4.0471250000e-01
        23   -1.4655548702e+01    2.1505107773e+02   -2.8362304537e+01    1.3706755836e+01    4.4283622572e+00   -3.2790666795e+01    4.0000000000e+03    1.3449609280e-02    4.0540000000e-01
        24   -1.4654034261e+01    2.1500069665e+02   -3.1040113589e+01    1.6386079327e+01    4.4040746436e+00   -3.5444188232e+01    4.0000000000e+03    1.3445362449e-02    4.0845000000e-01
        25   -1.4619008908e+01    2.1398941059e+02   -3.2704519887e+01    1.8085510980e+01    4.4993484093e+00   -3.7203868297e+01    4.0000000000e+03    1.3369604945e-02    4.0210000000e-01
        26   -1.4652671859e+01    2.1497421595e+02   -3.3042982002e+01    1.8390310143e+01    4.4445208421e+00   -3.7487502844e+01    4.0000000000e+03    1.3424113393e-02    4.0593750000e-01
        27   -1.4639682651e+01    2.1458051477e+02   -3.3151329103e+01    1.8511646451e+01    4.3537343946e+00   -3.7505063497e+01    4.0000000000e+03    1.3409748673e-02    4.0417500000e-01
        28   -1.4619103859e+01    2.1396046685e+02   -2.6411662087e+01    1.1792558229e+01    4.2433584487e+00   -3.0655020536e+01    4.0000000000e+03    1.3413846493e-02    4.0832500000e-01
        29   -1.4618057458e+01    2.1393276034e+02   -2.6648695747e+01    1.2030638289e+01    4.2897457710e+00   -3.0938441518e+01    4.0000000000e+03    1.3457521796e-02    4.0612500000e-01
        30   -1.4598777660e+01    2.1336432105e+02   -2.8334987553e+01    1.3736209893e+01    4.2674440449e+00   -3.2602431598e+01    4.0000000000e+03    1.3472512364e-02    4.0678750000e-01
        31   -1.4627755097e+01    2.1425210538e+02   -3.1461546743e+01    1.6833791646e+01    4.4362354495e+00   -3.5897782192e+01    4.0000000000e+03    1.3383761048e-02    4.0387500000e-01
        32   -1.4636213616e+01    2.1445566914e+02   -2.7581761315e+01    1.2945547699e+01    4.3253288778e+00   -3.1907090192e+01    4.0000000000e+03    1.3459831476e-02    4.0920000000e-01
        33   -1.4648421734e+01    2.1484060072e+02   -3.1016796439e+01    1.6368374705e+01    4.4358594586e+00   -3.5452655897e+01    4.0000000000e+03    1.3400107622e-02    4.0602500000e-01
        34   -1.4679876668e+01    2.1577062443e+02   -2.7634995043e+01    1.2955118376e+01    4.3002945717e+00   -3.1935289615e+01    4.0000000000e+03    1.3412430882e-02    4.0557500000e-01
        35   -1.4619649494e+01    2.1397755461e+02   -2.9068470008e+01    1.4448820513e+01    4.4741124881e+00   -3.3542582496e+01    4.0000000000e+03    1.3797730207e-02    4.0583750000e-01
        36   -1.4654630995e+01    2.1501689008e+02   -3.0013273809e+01    1.5358642815e+01    4.4474304439e+00   -3.4460704253e+01    4.0000000000e+03    1.7172291875e-02    4.0725000000e-01
        37   -1.4668865441e+01    2.1546569263e+02   -2.7529752919e+01    1.2860887478e+01    4.3262893302e+00   -3.1856042249e+01    4.0000000000e+03    1.8438830972e-02    4.0686250000e-01
        38   -1.4616946205e+01    2.1390182457e+02   -2.9863481880e+01    1.5246535675e+01    4.5168257339e+00   -3.4380307614e+01    4.0000000000e+03    1.3698756695e-02    4.0802500000e-01
        39   -1.4621957496e+01    2.1406137933e+02   -3.0824341425e+01    1.6202383929e+01    4.4446472232e+00   -3.5268988649e+01    4.0000000000e+03    1.3886794448e-02    4.0496250000e-01
