#   index    LocalEnergy         LocalEnergy_sq      LocalPotential      Kinetic             ElecElec            IonElec             BlockWeight         BlockCPU            AcceptRatio         
        10   -1.4632453130e+01    2.1436591623e+02   -2.8651867619e+01    1.4019414489e+01    4.4651657623e+00   -3.3117033381e+01    4.0000000000e+03    1.2041687965e-02    4.0583750000e-01
        11   -1.4605505213e+01    2.1355201321e+02   -2.9999998790e+01    1.5394493577e+01    4.3930751304e+00   -3.4393073921e+01    4.0000000000e+03    1.2102678418e-02    4.0810000000e-01
        12   -1.4639320062e+01    2.1458246726e+02   -2.8279502528e+01    1.3640182466e+01    4.4542136865e+00   -3.2733716214e+01    4.0000000000e+03    1.2028813362e-02    4.0348750000e-01
        13   -1.4622493475e+01    2.1406335626e+02   -3.0211839600e+01    1.5589346125e+01    4.2881992113e+00   -3.4500038811e+01    4.0000000000e+03    1.2169256806e-02    4.0696250000e-01
        14   -1.4646177560e+01    2.1479242789e+02   -2.9282516970e+01    1.4636339410e+01    4.4015072282e+00   -3.3684024198e+01    4.0000000000e+03    1.2081950903e-02    4.0511250000e-01
        15   -1.4638033186e+01    2.1451814118e+02   -3.1097616869e+01    1.6459583683e+01    4.4453548582e+00   -3.5542971727e+01    4.0000000000e+03    1.2004733086e-02    4.0353750000e-01
        16   -1.4649903716e+01    2.1487366531e+02   -2.9850539928e+01    1.5200636212e+01    4.4300255238e+00   -3.4280565452e+01    4.0000000000e+03    1.2065246701e-02    4.0641250000e-01
        17   -1.4630253534e+01    2.1427863312e+02   -2.7584822306e+01    1.2954568772e+01    4.3546800887e+00   -3.1939502395e+01    4.0000000000e+03    1.2114942074e-02    4.0628750000e-01
        18   -1.4620398757e+01    2.1400832781e+02   -2.8590633911e+01    1.3970235154e+01    4.4122057499e+00   -3.3002839661e+01    4.0000000000e+03    1.2094050646e-02    4.0645000000e-01
        19   -1.4624768873e+01    2.1414481093e+02   -2.9968233948e+01    1.5343465075e+01    4.4141370290e+00   -3.4382370977e+01    4.0000000000e+03    1.2108892202e-02    4.0547500000e-01
        20   -1.4611235915e+01    2.1372928146e+02   -3.2238324921e+01    1.7627089006e+01    4.3556075807e+00   -3.6593932502e+01    4.0000000000e+03    1.2138783932e-02    4.0227500000e-01
        21   -1.4661086234e+01    2.1525201434e+02   -2.9041650495e+01    1.4380564261e+01    4.4329399028e+00   -3.3474590398e+01    4.0000000000e+03    1.2035712600e-02    4.0536250000e-01
        22   -1.4614884233e+01    2.1386882706e+02   -3.1408451857e+01    1.6793567624e+01    4.4162272949e+00   -3.5824679152e+01    4.0000000000e+03    1.2051150203e-02    4.0453750000e-01
        23   -1.4623962181e+01    2.1410770995e+02   -2.8643718794e+01    1.4019756613e+01    4.4250572099e+00   -3.3068776004e+01    4.0000000000e+03    1.2018203735e-02    4.0283750000e-01
        24   -1.4645262669e+01    2.1475487672e+02   -3.0808693355e+01    1.6163430686e+01    4.4024589263e+00   -3.5211152281e+01    4.0000000000e+03    1.2048408389e-02    4.0670000000e-01
        25   -1.4617478662e+01    2.1388801423e+02   -2.5968809923e+01    1.1351331261e+01    4.1955346766e+00   -3.0164344600e+01    4.0000000000e+03    1.2094780803e-02    4.0715000000e-01
        26   -1.4625378884e+01    2.1415110906e+02   -3.0302956031e+01    1.5677577147e+01    4.3254495728e+00   -3.4628405604e+01    4.0000000000e+03    1.2143045664e-02    4.0662500000e-01
        27   -1.4657454401e+01    2.1511066825e+02   -2.9877841054e+01    1.5220386653e+01    4.4522724568e+00   -3.4330113511e+01    4.0000000000e+03    1.2197434902e-02    4.0466250000e-01
        28   -1.4664648670e+01    2.1530305053e+02   -3.0210293346e+01    1.5545644676e+01    4.3375734751e+00   -3.4547866821e+01    4.0000000000e+03    1.2476354837e-02    4.0648750000e-01
        29   -1.4627514757e+01    2.1422403468e+02   -2.8997757079e+01    1.4370242322e+01    4.3382559053e+00   -3.3336012985e+01    4.0000000000e+03    1.2227132916e-02    4.0778750000e-01
        30   -1.4627727976e+01    2.1421328583e+02   -3.0558095181e+01    1.5930367205e+01    4.3103813528e+00   -3.4868476534e+01    4.0000000000e+03    1.2085154653e-02    4.0583750000e-01
        31   -1.4625198801e+01    2.1416697131e+02   -3.0350924233e+01    1.5725725432e+01    4.4967846157e+00   -3.4847708849e+01    4.0000000000e+03    1.2221708894e-02    4.0611250000e-01
        32   -1.4624069783e+01    2.1413298721e+02   -3.1189093656e+01    1.6565023873e+01    4.3994780285e+00   -3.5588571684e+01    4.0000000000e+03    1.2045800686e-02    4.0256250000e-01
        33   -1.4636344265e+01    2.1446103957e+02   -2.7878377263e+01    1.3242032998e+01    4.4071748184e+00   -3.2285552081e+01    4.0000000000e+03    1.2100562453e-02    4.0646250000e-01
        34   -1.4633821887e+01    2.1439970583e+02   -2.8297271350e+01    1.3663449463e+01    4.3436386390e+00   -3.2640909989e+01    4.0000000000e+03    1.2040525675e-02    4.0658750000e-01
        35   -1.4639102283e+01    2.1463269305e+02   -2.8598283589e+01    1.3959181306e+01    4.3224773645e+00   -3.2920760953e+01    4.0000000000e+03    1.2161538005e-02    4.0411250000e-01
        36   -1.4630883990e+01    2.1428555714e+02   -2.7626886951e+01    1.2996002961e+01    4.2979765637e+00   -3.1924863514e+01    4.0000000000e+03    1.2124881148e-02    4.0698750000e-01
        37   -1.4642936677e+01    2.1464715843e+02   -2.8058323263e+01    1.3415386586e+01    4.3393600756e+00   -3.2397683339e+01    4.0000000000e+03    1.2198612094e-02    4.0835000000e-01
        38   -1.4651811397e+01    2.1496630852e+02   -3.5586395114e+01    2.0934583717e+01    4.3708071533e+00   -3.9957202267e+01    4.0000000000e+03    1.2208625674e-02    4.0798750000e-01
        39   -1.4590767830e+01    2.1313200936e+02   -2.8180441841e+01    1.3589674011e+01    4.4204371141e+00   -3.2600878955e+01    4.0000000000e+03    1.2197583914e-02    4.0838750000e-01
